code,snapshot_date,Unnamed: 0,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
005930,2026-05-13,0,KR7005930003,삼성전자,KOSPI,,284000,1,5000,1.79,264000,285500,262000,35540134,9797838529400,1660343124672000,5846278608,STK
000660,2026-05-13,1,KR7000660001,SK하이닉스,KOSPI,,1976000,1,141000,7.68,1781000,1990000,1781000,7126921,13535538165412,1408299873240000,712702365,STK
402340,2026-05-13,2,KR7402340004,SK스퀘어,KOSPI,,1190000,1,64000,5.68,1071000,1193000,1071000,1015340,1169118518000,157030479340000,131958386,STK
005935,2026-05-13,3,KR7005931001,삼성전자우,KOSPI,,189100,1,2100,1.12,174200,190500,174100,6025814,1098806933200,151728394487300,802371203,STK
005380,2026-05-13,4,KR7005380001,현대차,KOSPI,,710000,1,64000,9.91,642000,710000,642000,4051665,2785128978700,145378013860000,204757766,STK
373220,2026-05-13,5,KR7373220003,LG에너지솔루션,KOSPI,,430000,2,-13000,-2.93,443500,445000,425000,455234,196655259250,100620000000000,234000000,STK
329180,2026-05-13,6,KR7329180004,HD현대중공업,KOSPI,,733000,1,26000,3.68,712000,733000,697000,490926,352086728500,76936577925000,104961225,STK
034020,2026-05-13,7,KR7034020008,두산에너빌리티,KOSPI,,120000,2,-5600,-4.46,123800,124600,117500,4596035,550813607650,76867337520000,640561146,STK
009150,2026-05-13,8,KR7009150004,삼성전기,KOSPI,,1029000,1,71000,7.41,923000,1060000,921000,1134999,1139576583000,76859813184000,74693696,STK
000270,2026-05-13,9,KR7000270009,기아,KOSPI,,179500,1,11200,6.65,166500,179500,163800,2667366,463582454500,70079133141000,390412998,STK
028260,2026-05-13,10,KR7028260008,삼성물산,KOSPI,,428500,2,-6500,-1.49,414500,437500,396000,825293,344889590500,69489408358500,162168981,STK
012450,2026-05-13,11,KR7012450003,한화에어로스페이스,KOSPI,,1286000,1,2000,0.16,1308000,1317000,1254000,149714,190559533000,66310533686000,51563401,STK
207940,2026-05-13,12,KR7207940008,삼성바이오로직스,KOSPI,,1410000,2,-33000,-2.29,1443000,1459000,1402000,76826,108425379500,65270240910000,46290951,STK
032830,2026-05-13,13,KR7032830002,삼성생명,KOSPI,,306000,1,6500,2.17,297000,308000,289500,331525,99697611750,61200000000000,200000000,STK
012330,2026-05-13,14,KR7012330007,현대모비스,KOSPI,,649000,1,101000,18.43,564000,677000,555000,1750264,1101563372500,58885446367000,90732583,STK
105560,2026-05-13,15,KR7105560007,KB금융,KOSPI,,152000,2,-1600,-1.04,152800,155000,150900,1284353,195706788300,56673269160000,372850455,STK
006400,2026-05-13,16,KR7006400006,삼성SDI,KOSPI,,634000,1,5000,0.79,612000,645000,600000,788819,492607554500,51091226020000,80585530,STK
267260,2026-05-13,17,KR7267260008,HD현대일렉트릭,KOSPI,,1280000,2,-29000,-2.22,1275000,1293000,1235000,145588,184829562500,46140332800000,36047135,STK
055550,2026-05-13,18,KR7055550008,신한지주,KOSPI,,95200,2,-1500,-1.55,98700,98800,94700,1080975,103799666550,45187095167200,474654361,STK
010120,2026-05-13,19,KR7010120004,LS ELECTRIC,KOSPI,,285000,2,-4000,-1.38,277500,290500,272000,999916,282648914000,42750000000000,150000000,STK
068270,2026-05-13,20,KR7068270008,셀트리온,KOSPI,,190500,2,-2800,-1.45,197000,197800,187900,785326,149787178750,42279238720500,221938261,STK
006800,2026-05-13,21,KR7006800007,미래에셋증권,KOSPI,,72900,2,-1400,-1.88,73300,74500,70700,2858841,206950120450,40792425552000,559566880,STK
034730,2026-05-13,22,KR7034730002,SK,KOSPI,,550000,1,9000,1.66,529000,554000,511000,294643,157137057500,39876486650000,72502703,STK
298040,2026-05-13,23,KR7298040007,효성중공업,KOSPI,,4197000,3,0,0.0,4092000,4240000,4002000,42383,175862068000,39135127956000,9324548,STK
042700,2026-05-13,24,KR7042700005,한미반도체,KOSPI,,400500,1,23000,6.09,371000,400500,365500,1015741,394212546750,38172536100000,95312200,STK
005490,2026-05-13,25,KR7005490008,POSCO홀딩스,KOSPI,,478500,2,-500,-0.1,475000,487000,464000,657568,312461660420,37917070669500,79241527,STK
042660,2026-05-13,26,KR7042660001,한화오션,KOSPI,,121400,2,-600,-0.49,125600,127900,120100,1318787,161225019100,37198586031600,306413394,STK
086790,2026-05-13,27,KR7086790003,하나금융지주,KOSPI,,122300,2,-800,-0.65,125600,125700,121500,718304,88370943750,33555175580400,274367748,STK
009540,2026-05-13,28,KR7009540006,HD한국조선해양,KOSPI,,460500,2,-4000,-0.86,474500,482000,452000,202870,93592820500,32591019918000,70773116,STK
035420,2026-05-13,29,KR7035420009,NAVER,KOSPI,,201500,2,-2500,-1.23,206000,206500,198600,904464,181810368150,31610065864000,156873776,STK
010130,2026-05-13,30,KR7010130003,고려아연,KOSPI,,1501000,2,-11000,-0.73,1531000,1536000,1480000,23599,35365254000,31330326469000,20872969,STK
066570,2026-05-13,31,KR7066570003,LG전자,KOSPI,,191400,1,6500,3.52,192800,195000,183900,4385663,832714257800,31176454471800,162886387,STK
051910,2026-05-13,32,KR7051910008,LG화학,KOSPI,,387500,2,-1000,-0.26,395000,397000,374000,337701,130281251250,27354532912500,70592343,STK
010140,2026-05-13,33,KR7010140002,삼성중공업,KOSPI,,31050,2,-350,-1.11,32200,32200,30250,7381743,227905646225,27324000000000,880000000,STK
000150,2026-05-13,34,KR7000150003,두산,KOSPI,,1682000,1,6000,0.36,1630000,1691000,1591000,57059,94364824000,27238030470000,16193835,STK
015760,2026-05-13,35,KR7015760002,한국전력,KOSPI,,40750,2,-500,-1.21,42050,42400,40050,1931450,78663720300,26160036137750,641964077,STK
267250,2026-05-13,36,KR7267250009,HD현대,KOSPI,,298500,1,11500,4.01,295000,305500,282000,330349,97421811500,23579435872500,78993085,STK
064350,2026-05-13,37,KR7064350002,현대로템,KOSPI,,215000,3,0,0.0,218500,222000,208000,416167,88606614000,23465592995000,109142293,STK
316140,2026-05-13,38,KR7316140003,우리금융지주,KOSPI,,31150,2,-650,-2.04,32150,32800,31100,2483790,78266545100,22866477368000,734076320,STK
017670,2026-05-13,39,KR7017670001,SK텔레콤,KOSPI,,105800,1,2400,2.32,105800,106100,99300,1222542,125811396750,22724787607400,214790053,STK
003670,2026-05-13,40,KR7003670007,포스코퓨처엠,KOSPI,,251500,2,-9500,-3.64,259500,261000,245500,358788,90074383750,22369974330000,88946220,STK
000810,2026-05-13,41,KR7000810002,삼성화재,KOSPI,,498000,2,-7000,-1.39,511000,515000,490000,131112,65511535000,22234441554000,44647473,STK
096770,2026-05-13,42,KR7096770003,SK이노베이션,KOSPI,,129700,1,1200,0.93,131000,132000,125200,645303,82400456200,21926146603600,169052788,STK
086280,2026-05-13,43,KR7086280005,현대글로비스,KOSPI,,284000,1,18500,6.97,268000,288000,260000,1109257,309311078000,21300000000000,75000000,STK
272210,2026-05-13,44,KR7272210006,한화시스템,KOSPI,,109600,2,-2100,-1.88,112100,115000,108100,702121,77270705100,20705565034400,188919389,STK
033780,2026-05-13,45,KR7033780008,KT&G,KOSPI,,178000,2,-4100,-2.25,185400,186000,176200,412520,73629549400,20412442810000,114676645,STK
079550,2026-05-13,47,KR7079550000,LIG디펜스앤에어로스페이스,KOSPI,,873000,2,-6000,-0.68,884000,903000,839000,231942,199650170000,19206000000000,22000000,STK
307950,2026-05-13,48,KR7307950006,현대오토에버,KOSPI,,699000,1,84000,13.66,633000,723000,616000,877770,593716634000,19169363418000,27423982,STK
035720,2026-05-13,49,KR7035720002,카카오,KOSPI,,42950,2,-600,-1.38,43950,44500,42300,2337765,100205957275,19031631924150,443111337,STK
011200,2026-05-13,51,KR7011200003,HMM,KOSPI,,19830,1,30,0.15,20000,20250,19530,1149268,22694681010,18704408945100,943237970,STK
000720,2026-05-13,53,KR7000720003,현대건설,KOSPI,,160700,1,4700,3.01,154500,163500,150200,982899,155394043958,17894871435500,111355765,STK
138040,2026-05-13,54,KR7138040001,메리츠금융지주,KOSPI,,106500,2,-1000,-0.93,108000,109600,104000,303517,32159218800,17822484574500,167347273,STK
011070,2026-05-13,55,KR7011070000,LG이노텍,KOSPI,,753000,1,57000,8.19,697000,757000,677000,435688,314968175500,17821331571000,23667107,STK
277810,2026-05-13,56,KR7277810008,레인보우로보틱스,KOSDAQ,기술성장기업부,878000,1,23000,2.69,844000,894000,824000,313769,270920816500,17033075324000,19399858,KSQ
003550,2026-05-13,57,KR7003550001,LG,KOSPI,,108700,2,-1700,-1.54,113000,113700,104000,352349,38003771600,16763886289500,154221585,STK
024110,2026-05-13,58,KR7024110009,기업은행,KOSPI,,20800,2,-550,-2.58,21500,21650,20450,1755955,36578612625,16586458075200,797425869,STK
006260,2026-05-13,59,KR7006260004,LS,KOSPI,,517000,1,7000,1.37,491500,531000,482000,195873,100272227750,16130400000000,31200000,STK
047810,2026-05-13,60,KR7047810007,한국항공우주,KOSPI,,163500,2,-2400,-1.45,168900,169500,161400,439683,72074444150,15937179994500,97475107,STK
278470,2026-05-13,61,KR7278470000,에이피알,KOSPI,,402000,2,-13500,-3.25,424000,429500,397000,321267,129628170500,15050138310000,37438155,STK
030200,2026-05-13,62,KR7030200000,KT,KOSPI,,59300,2,-600,-1.0,60600,60700,58900,618052,37211288865,14944885920500,252021685,STK
071050,2026-05-13,63,KR7071050009,한국금융지주,KOSPI,,251500,1,2000,0.8,249500,253500,240000,244948,60770070000,14015086988000,55725992,STK
018260,2026-05-13,64,KR7018260000,삼성에스디에스,KOSPI,,179300,3,0,0.0,175100,180200,171200,484515,85124657450,13873839540000,77377800,STK
259960,2026-05-13,65,KR7259960003,크래프톤,KOSPI,,281000,1,3500,1.26,285500,290500,268500,225903,62342322250,13321736796000,47408316,STK
010950,2026-05-13,66,KR7010950004,S-Oil,KOSPI,,115300,1,1000,0.87,117300,122500,113500,587672,68592635650,12980795917600,112582792,STK
047050,2026-05-13,67,KR7047050000,포스코인터내셔널,KOSPI,,72500,2,-1500,-2.03,76200,76700,71600,701646,50910807000,12754402130000,175922788,STK
0126Z0,2026-05-13,68,KR70126Z0002,삼성에피스홀딩스,KOSPI,,505000,2,-15000,-2.88,535000,538000,502000,62990,32153196500,12565939745000,24883049,STK
001440,2026-05-13,69,KR7001440007,대한전선,KOSPI,,65400,2,-1800,-2.68,67100,68200,63100,6849957,449101244650,12193653420000,186447300,STK
005940,2026-05-13,70,KR7005940002,NH투자증권,KOSPI,,33550,2,-450,-1.32,33900,34000,32950,831713,27830035475,11955353579950,356344369,STK
047040,2026-05-13,71,KR7047040001,대우건설,KOSPI,,28950,2,-1200,-3.98,28900,29750,28500,6449293,186691641800,11895776120100,410907638,STK
016360,2026-05-13,72,KR7016360000,삼성증권,KOSPI,,127900,2,-100,-0.08,125300,130000,123600,827091,105275934200,11421470000000,89300000,STK
039490,2026-05-13,73,KR7039490008,키움증권,KOSPI,,410500,2,-9500,-2.26,417500,419500,404000,130303,53639670750,10766723718000,26228316,STK
005830,2026-05-13,74,KR7005830005,DB손해보험,KOSPI,,160800,2,-700,-0.43,163000,164600,158500,150197,24139228020,10532456119200,65500349,STK
323410,2026-05-13,75,KR7323410001,카카오뱅크,KOSPI,,22050,2,-500,-2.22,23000,23000,21950,1249849,27780873250,10520505635850,477120437,STK
950160,2026-05-13,76,KR8840120008,코오롱티슈진,KOSDAQ,외국기업(소속부없음),122800,2,-16000,-11.53,144900,145000,122000,919161,118355289400,10405586940000,84736050,KSQ
443060,2026-05-13,77,KR7443060009,HD현대마린솔루션,KOSPI,,232000,2,-16500,-6.64,248000,248000,225000,369779,84926678750,10401362720000,44833460,STK
028050,2026-05-13,78,KR7028050003,삼성E&A,KOSPI,,53000,2,-1900,-3.46,53300,53900,51600,2207111,116031774550,10388000000000,196000000,STK
352820,2026-05-13,79,KR7352820005,하이브,KOSPI,,230500,2,-1000,-0.43,232500,238500,229500,230940,53457202250,9935068394500,43102249,STK
000880,2026-05-13,80,KR7000880005,한화,KOSPI,,140700,2,-1500,-1.05,142300,144800,136200,306014,42597714800,9920464203300,70507919,STK
005387,2026-05-13,81,KR7005382007,현대차2우B,KOSPI,,282500,1,16000,6.0,264000,284000,262500,356796,98958638250,9877310225000,34963930,STK
007660,2026-05-13,82,KR7007660004,이수페타시스,KOSPI,,133100,1,4700,3.66,126100,133700,125300,921959,120209916200,9770767048900,73409219,STK
003230,2026-05-13,83,KR7003230000,삼양식품,KOSPI,,1295000,2,-36000,-2.7,1348000,1387000,1272000,72516,94150890000,9755254425000,7533015,STK
003490,2026-05-13,84,KR7003490000,대한항공,KOSPI,,25750,1,900,3.62,24750,25900,24650,1820399,46249199825,9481682020750,368220661,STK
